scenario,image,dataset,tp,fp,fn,confidence,best_iou,latency_ms,outcome
Distancia larga,images.jpg,dataset_publico_placas_smallfar,1,0,0,0.2318108230829239,0.647996724660418,83.01820000633597,TP
Distancia larga,ZRH-9616.png,dataset_publico_placas_smallfar,1,0,0,0.7207501530647278,0.9685726370874354,33.18079991731793,TP
Distancia larga,DYG-0768.png,dataset_publico_placas_smallfar,1,0,0,0.7017890810966492,0.9719201456707032,53.60450001899153,TP
Distancia larga,PCV-5478.png,dataset_publico_placas_smallfar,1,0,0,0.7014676928520203,0.9546376479716351,32.329199952073395,TP
Distancia larga,XXW-1497.png,dataset_publico_placas_smallfar,1,0,0,0.6688843965530396,0.9737795420110694,32.15520002413541,TP
Distancia larga,HZQ-1455.png,dataset_publico_placas_smallfar,1,0,0,0.6267504096031189,0.9638345503796436,32.16359997168183,TP
Distancia larga,WKT-8868.png,dataset_publico_placas_smallfar,1,0,0,0.6731482744216919,0.9699952553271013,32.19870000611991,TP
Distancia larga,ZMP-1754.png,dataset_publico_placas_smallfar,1,0,0,0.7066784501075745,0.9700412479205309,32.07780001685023,TP
Distancia larga,THR 5723.png,dataset_publico_placas_smallfar,1,0,0,0.6737993955612183,0.9798978960956747,32.09560003597289,TP
Distancia larga,hdIETRlrvn234739871_smallboost_17_2.jpg,dataset_publico_placas_smallfar,1,0,0,0.6843886375427246,0.7305233004550963,63.48819995764643,TP
Distancia larga,DVT-6634.png,dataset_publico_placas_smallfar,1,0,0,0.7294869422912598,0.9467685519470602,35.52270005457103,TP
Distancia larga,FEgIlt4Xxd734728708_smallboost_12_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.7300281524658203,0.7504468233528298,63.152499962598085,TP
Distancia larga,IAK-5782.png,dataset_publico_placas_smallfar,1,0,0,0.6888704299926758,0.9570131216293339,34.4688999466598,TP
Distancia larga,SQF-1795.png,dataset_publico_placas_smallfar,1,0,0,0.7513459324836731,0.9763749893639083,32.08389994688332,TP
Distancia larga,UZI-7832.png,dataset_publico_placas_smallfar,1,0,0,0.7152426838874817,0.9658626417665266,32.18330000527203,TP
Distancia larga,Snapshot_smallboost_34_1.PNG,dataset_publico_placas_smallfar,1,0,0,0.07723307609558105,0.5806794066785848,31.602300005033612,TP
Distancia larga,MUL-8928.png,dataset_publico_placas_smallfar,1,0,0,0.6395639181137085,0.9565560462128834,32.70460001658648,TP
Distancia larga,cXU2xE4J1d611769244_smallboost_11_0.jpg,dataset_publico_placas_smallfar,0,0,1,0.0,0.0,63.00550000742078,FN
Distancia larga,ZRV-4577.png,dataset_publico_placas_smallfar,1,0,0,0.5288122892379761,0.965882514351606,34.326400025747716,TP
Distancia larga,Snapshot_1.PNG,dataset_publico_placas_smallfar,1,0,0,0.17206232249736786,0.7685694617021631,62.52489995677024,TP
Distancia larga,bo8fYanPwr1190716445_faraug_7_1.jpg,dataset_publico_placas_smallfar,1,0,0,0.4967553913593292,0.8845736960645165,63.616300001740456,TP
Distancia larga,URS-0890.png,dataset_publico_placas_smallfar,1,0,0,0.680793821811676,0.9708753951267285,35.114900092594326,TP
Distancia larga,PDL-9687.png,dataset_publico_placas_smallfar,1,0,0,0.6084479689598083,0.9738894100917401,32.053499948233366,TP
Distancia larga,CYG-1778.png,dataset_publico_placas_smallfar,1,0,0,0.6394315361976624,0.9538908005052829,32.16240007895976,TP
Distancia larga,CZR-6586.png,dataset_publico_placas_smallfar,1,0,0,0.5856835246086121,0.9712339243177183,32.14060002937913,TP
Distancia larga,V05uKVIjyv472689448.jpg,dataset_publico_placas_smallfar,1,0,0,0.6606745719909668,0.8438150608171999,49.539900035597384,TP
Distancia larga,qiyscl8FDA1985450383.jpg,dataset_publico_placas_smallfar,1,0,0,0.6617308259010315,0.817088033134178,68.42929997947067,TP
Distancia larga,JZO-1070.png,dataset_publico_placas_smallfar,1,0,0,0.6332685351371765,0.9870039911071938,34.93279998656362,TP
Distancia larga,uAr6wZ3dI1933648944_faraug_36_1.jpg,dataset_publico_placas_smallfar,1,0,0,0.6875072717666626,0.7793927383356816,63.2086000405252,TP
Distancia larga,VPN-6565.png,dataset_publico_placas_smallfar,1,0,0,0.764359712600708,0.9651470167289782,34.51689996290952,TP
Distancia larga,LMCYOdPgOz886349774.jpg,dataset_publico_placas_smallfar,1,0,0,0.3647722601890564,0.7854920855059307,63.47519997507334,TP
Distancia larga,V05uKVIjyv472689448_smallboost_38_1.jpg,dataset_publico_placas_smallfar,1,0,0,0.658943235874176,0.8450168985373665,51.54020001646131,TP
Distancia larga,mpYOm6GCQI386414564_faraug_23_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.37624290585517883,0.7740465454750093,64.74739999976009,TP
Distancia larga,cXU2xE4J1d611769244_faraug_11_0.jpg,dataset_publico_placas_smallfar,0,0,1,0.0,0.0,63.90920002013445,FN
Distancia larga,SdP3HknhDK453506250_smallboost_32_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.3801327049732208,0.7413237053082541,64.00939996819943,TP
Distancia larga,gwTvb46Yjb122808357_smallboost_16_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.6320619583129883,0.7784727826316867,64.37689997255802,TP
Distancia larga,IOH-5558.png,dataset_publico_placas_smallfar,1,0,0,0.626882791519165,0.9888003840896135,34.778399975039065,TP
Distancia larga,GddqoBH9pl1304625881.jpg,dataset_publico_placas_smallfar,1,0,0,0.4925113618373871,0.6718369411382371,62.66160006634891,TP
Distancia larga,XZB 9506.png,dataset_publico_placas_smallfar,1,0,0,0.6880314350128174,0.9733709160084033,35.983300069347024,TP
Distancia larga,OYB-5369.png,dataset_publico_placas_smallfar,1,0,0,0.44641435146331787,0.9864133222816693,32.166399993002415,TP
Distancia larga,rIKhMcfsVo1411260330.jpg,dataset_publico_placas_smallfar,1,0,0,0.7226262092590332,0.7776973629855508,63.813399989157915,TP
Distancia larga,HWC-3647.png,dataset_publico_placas_smallfar,1,0,0,0.6377041935920715,0.9595338476601802,34.59960001055151,TP
Distancia larga,cHrTl9YTyJ1281212379_smallboost_10_1.jpg,dataset_publico_placas_smallfar,1,0,0,0.3891141414642334,0.7849224536407491,63.33569996058941,TP
Distancia larga,QPX-0899.png,dataset_publico_placas_smallfar,1,0,0,0.6940133571624756,0.9741826661698642,37.52150002401322,TP
Distancia larga,IGX-0325.png,dataset_publico_placas_smallfar,1,0,0,0.6675650477409363,0.9746624673352596,32.66229992732406,TP
Distancia larga,LMCYOdPgOz886349774_smallboost_21_1.jpg,dataset_publico_placas_smallfar,1,0,0,0.3642015755176544,0.7844874982985219,63.55220009572804,TP
Distancia larga,LYK 0343.png,dataset_publico_placas_smallfar,1,0,0,0.708453893661499,0.9181886881007406,36.126799997873604,TP
Distancia larga,UCH-9198.png,dataset_publico_placas_smallfar,1,0,0,0.7488241195678711,0.972791817415513,33.61929999664426,TP
Distancia larga,VFR-8539.png,dataset_publico_placas_smallfar,1,0,0,0.6837693452835083,0.9296328355174966,33.667300012893975,TP
Distancia larga,0dkhrfeQc3671673042_faraug_0_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.8530176281929016,0.7998188598207995,63.298000022768974,TP
Distancia larga,captura00181_smallboost_9_0.png,dataset_publico_placas_smallfar,1,0,0,0.2142043262720108,0.7706215852141731,42.067899950779974,TP
Distancia larga,OQO-6633.png,dataset_publico_placas_smallfar,1,0,0,0.7416448593139648,0.9810176632073498,32.77289995457977,TP
Distancia larga,FEgIlt4Xxd734728708_faraug_12_1.jpg,dataset_publico_placas_smallfar,1,0,0,0.7503620386123657,0.7464835279890287,63.297799904830754,TP
Distancia larga,MRA-4097.png,dataset_publico_placas_smallfar,1,0,0,0.6265056133270264,0.9810890291297671,34.8004000261426,TP
Distancia larga,PBV-9157.png,dataset_publico_placas_smallfar,1,0,0,0.6827937364578247,0.9755615726017454,33.5390999680385,TP
Distancia larga,WPQ-1019.png,dataset_publico_placas_smallfar,1,0,0,0.6918488144874573,0.974209732421662,32.26340003311634,TP
Distancia larga,GddqoBH9pl1304625881_smallboost_14_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.49472326040267944,0.6724658112493599,61.697900062426925,TP
Distancia larga,IJO-7815.png,dataset_publico_placas_smallfar,1,0,0,0.6958996057510376,0.9822892644966126,35.19999992568046,TP
Distancia larga,gwTvb46Yjb122808357_smallboost_16_2.jpg,dataset_publico_placas_smallfar,1,0,0,0.6320619583129883,0.7784727826316867,64.26089990418404,TP
Distancia larga,VGQ-9155.png,dataset_publico_placas_smallfar,1,0,0,0.7300132513046265,0.9501677638684339,34.73670000676066,TP
Distancia larga,m46dopC1IP11156189_faraug_22_1.jpg,dataset_publico_placas_smallfar,1,0,0,0.7976313233375549,0.7535938362281218,63.8780000153929,TP
Distancia larga,n8YmvUGzl1988062067_smallboost_24_1.jpg,dataset_publico_placas_smallfar,1,0,0,0.5432182550430298,0.7471723230420562,64.44059999193996,TP
Distancia larga,je0P84j57B1866797540_faraug_19_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.8266105055809021,0.8345145792972175,63.73180006630719,TP
Distancia larga,GBP-7460.png,dataset_publico_placas_smallfar,1,0,0,0.6765633225440979,0.9431650347908611,34.92280002683401,TP
Distancia larga,QNP-4810.png,dataset_publico_placas_smallfar,1,0,0,0.6113786697387695,0.9795427616177911,32.118699979037046,TP
Distancia larga,OI-2800.png,dataset_publico_placas_smallfar,1,0,0,0.7291772365570068,0.982436119354265,32.7097000554204,TP
Distancia larga,Snapshot_smallboost_34_0.PNG,dataset_publico_placas_smallfar,1,0,0,0.07723307609558105,0.5806794066785848,26.424799929372966,TP
Distancia larga,OyJ1KTHdAv2004140921_smallboost_27_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.6867930293083191,0.7752005158086284,63.48689994774759,TP
Distancia larga,XUO-7864.png,dataset_publico_placas_smallfar,1,0,0,0.7285546660423279,0.9565330178479178,34.61129998322576,TP
Distancia larga,PBI-9686.png,dataset_publico_placas_smallfar,1,0,0,0.6584088206291199,0.9699089467133234,32.3171999771148,TP
Distancia larga,X0OtaOlNEK357818837_faraug_39_1.jpg,dataset_publico_placas_smallfar,1,0,0,0.752627432346344,0.7495399925337585,63.965999986976385,TP
Distancia larga,IQH-8315.png,dataset_publico_placas_smallfar,1,0,0,0.7596710920333862,0.9403855435284634,35.22650001104921,TP
Distancia larga,UTI-5506.png,dataset_publico_placas_smallfar,1,0,0,0.6015186905860901,0.9769352373827532,32.22489997278899,TP
Distancia larga,n8YmvUGzl1988062067.jpg,dataset_publico_placas_smallfar,1,0,0,0.5421924591064453,0.746649052308824,63.391200033947825,TP
Distancia larga,kOpRbW9KwS1916248412_smallboost_20_2.jpg,dataset_publico_placas_smallfar,1,0,0,0.6719920635223389,0.8582857340629428,64.00419992860407,TP
Distancia larga,hdIETRlrvn234739871_smallboost_17_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.6843886375427246,0.7305233004550963,64.58629993721843,TP
Distancia larga,TAL-8782.png,dataset_publico_placas_smallfar,1,0,0,0.6021838188171387,0.9857864119801596,35.20020004361868,TP
Distancia larga,V05uKVIjyv472689448_faraug_38_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.6537724733352661,0.8464250755109912,49.5068000163883,TP
Distancia larga,DNS-7092.png,dataset_publico_placas_smallfar,1,0,0,0.6284851431846619,0.9585548070803798,34.72280001733452,TP
Distancia larga,OyJ1KTHdAv2004140921_faraug_27_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.7287002205848694,0.7748076333338255,63.38649999815971,TP
Distancia larga,YYI7pIyHrD1915008029_faraug_41_1.jpg,dataset_publico_placas_smallfar,1,0,0,0.14450712502002716,0.6811726754455617,66.79920002352446,TP
Distancia larga,3SsuamIr1C713155445_smallboost_2_2.jpg,dataset_publico_placas_smallfar,1,0,0,0.5007131099700928,0.7465599145398324,63.883100054226816,TP
Distancia larga,je0P84j57B1866797540.jpg,dataset_publico_placas_smallfar,1,0,0,0.83211749792099,0.8405880868707004,64.39740001223981,TP
Distancia larga,MBM-1137.png,dataset_publico_placas_smallfar,1,0,0,0.7108719944953918,0.9917937533773014,34.62370007764548,TP
Distancia larga,bo8fYanPwr1190716445_smallboost_7_0.jpg,dataset_publico_placas_smallfar,1,0,0,0.4948698580265045,0.8839869461277543,63.27969999983907,TP
Distancia larga,ICD-3216.png,dataset_publico_placas_smallfar,1,0,0,0.7135280966758728,0.9664454964737629,35.24630004540086,TP
Distancia larga,ILH-8989.png,dataset_publico_placas_smallfar,1,0,0,0.719788134098053,0.9548020120461327,32.958899973891675,TP
Distancia larga,9zTXZ6EMYE29241138_smallboost_6_2.jpg,dataset_publico_placas_smallfar,1,0,0,0.6701887249946594,0.8257569561768625,62.06330005079508,TP
Distancia larga,UMP-8261.png,dataset_publico_placas_smallfar,1,0,0,0.7059171199798584,0.9853995984833657,35.46730009838939,TP
Distancia larga,AEP-2156.png,dataset_publico_placas_smallfar,1,0,0,0.6758860945701599,0.9566101434915059,32.29030000511557,TP
Distancia larga,WZD-9996.png,dataset_publico_placas_smallfar,1,0,0,0.6780850291252136,0.9805316324624969,32.232799916528165,TP
Ãngulo leve,DCI-6227.png,dataset_alpr,1,0,0,0.6080541610717773,0.9120059899659451,40.53350002504885,TP
Ãngulo leve,WWS 9297.png,dataset_alpr,1,0,0,0.6600509285926819,0.9520668912134633,32.42179995868355,TP
Ãngulo leve,ZPR-5935.png,dataset_publico_placas,1,0,0,0.657999575138092,0.9243154196563883,33.16580003593117,TP
Ãngulo leve,LNW 3389.png,dataset_alpr,1,0,0,0.6627764701843262,0.9263770770836945,32.30019996408373,TP
Ãngulo leve,ULC-6246.png,dataset_alpr,1,0,0,0.7619490623474121,0.9017948624213239,32.22819999791682,TP
Ãngulo leve,REP-5881.png,dataset_alpr,1,0,0,0.6567648649215698,0.9504752153310116,32.069899956695735,TP
Ãngulo leve,VTI-6982.png,dataset_alpr,1,0,0,0.7259942293167114,0.9291988038939263,32.203400041908026,TP
Ãngulo leve,EMD-1081.png,dataset_alpr,1,0,0,0.7479232549667358,0.9105258279893724,32.13050006888807,TP
Ãngulo leve,PIM-7571.png,dataset_alpr,1,0,0,0.6287046670913696,0.9016840349223788,32.117799972184,TP
Ãngulo leve,QGH-4785.png,dataset_alpr,1,0,0,0.7135385870933533,0.9084853768667083,32.54759998526424,TP
Ãngulo leve,VZM-3302.png,dataset_alpr,1,0,0,0.6374891996383667,0.9198856797372051,32.120399991981685,TP
Ãngulo leve,QPP-7156.png,dataset_alpr,1,0,0,0.6089670062065125,0.9365426470889235,32.17749996110797,TP
Ãngulo leve,AEH-8889.png,dataset_alpr,1,0,0,0.7427455186843872,0.9010494493129881,32.32840006239712,TP
Ãngulo leve,MMT-1230.png,dataset_alpr,1,0,0,0.7238863706588745,0.9249521744989928,34.17919995263219,TP
Ãngulo leve,JIZ-6279.png,dataset_alpr,1,0,0,0.5815133452415466,0.9135606740285701,32.08120004273951,TP
Ãngulo leve,TFQ-4139.png,dataset_alpr,1,0,0,0.7332903146743774,0.9327883847313573,32.21640002448112,TP
Ãngulo leve,GFK-3231.png,dataset_alpr,1,0,0,0.6970381140708923,0.9235935091618933,32.19940001145005,TP
Ãngulo leve,ZCN-0607.png,dataset_alpr,1,0,0,0.769321084022522,0.9224108897363748,32.90240000933409,TP
Ãngulo leve,VZX 7194.png,dataset_alpr,1,0,0,0.7046254277229309,0.9254868141835645,32.38749993033707,TP
Ãngulo leve,ZMY-7125.png,dataset_alpr,1,0,0,0.7002650499343872,0.9109012676188816,32.12499991059303,TP
Ãngulo leve,WYG-7658.png,dataset_alpr,1,0,0,0.6736864447593689,0.9361072028738929,32.83100004773587,TP
Ãngulo leve,DMF-5084.png,dataset_alpr,1,0,0,0.7083079814910889,0.9207202875768691,32.16910001356155,TP
Ãngulo leve,WFG-5106.png,dataset_alpr,1,0,0,0.699705183506012,0.9379529667185496,32.336700009182096,TP
Ãngulo leve,UFR-1131.png,dataset_alpr,1,0,0,0.669642984867096,0.9433082682163928,32.67250000499189,TP
Ãngulo leve,KRP-7166.png,dataset_alpr,1,0,0,0.6697285175323486,0.9401233008546509,32.649199943989515,TP
Ãngulo leve,RDF-8979.png,dataset_alpr,1,0,0,0.6876682639122009,0.9178029923600647,32.77139994315803,TP
Ãngulo leve,LPV-3390.png,dataset_alpr,1,0,0,0.7125762701034546,0.895356659649683,34.3334999633953,TP
Ãngulo leve,OI-4375.png,dataset_alpr,1,0,0,0.6340181827545166,0.9092781753468201,33.30370003823191,TP
Ãngulo leve,GIA-7245.png,dataset_publico_placas,1,0,0,0.7160571813583374,0.9454316379749929,32.50219998881221,TP
Ãngulo leve,YQA-1754.png,dataset_alpr,1,0,0,0.7229499220848083,0.9190088612518125,32.4180000461638,TP
Ãngulo leve,THO-5994.png,dataset_alpr,1,0,0,0.7694768309593201,0.8917132721393618,32.56879991386086,TP
Ãngulo leve,PCR-9222.png,dataset_alpr,1,0,0,0.7716863751411438,0.9151111180586843,32.99059998244047,TP
Ãngulo leve,LEG-0579.png,dataset_alpr,1,0,0,0.6529858112335205,0.9175713405415669,33.92850002273917,TP
Ãngulo leve,YAR-4891.png,dataset_alpr,1,0,0,0.7158734798431396,0.9453437876212218,32.50390000175685,TP
Ãngulo leve,UAG-4862.png,dataset_alpr,1,0,0,0.7906898856163025,0.8998433486368014,48.47229993902147,TP
Ãngulo leve,GCX-3846.png,dataset_alpr,1,0,0,0.7392010688781738,0.9084458179281568,32.64109999872744,TP
Ãngulo leve,YAG 5573.png,dataset_alpr,1,0,0,0.709266185760498,0.9070430186711715,32.25849999580532,TP
Ãngulo leve,TQP-3143.png,dataset_alpr,1,0,0,0.638629138469696,0.9246788948847887,32.46220003347844,TP
Ãngulo leve,PDC-7809.png,dataset_alpr,1,0,0,0.6124541163444519,0.9201106626680363,32.88569999858737,TP
Ãngulo leve,JXJ-8215.png,dataset_alpr,1,0,0,0.669585108757019,0.9204174839591392,32.35280001536012,TP
Ãngulo leve,VYV-0989.png,dataset_alpr,1,0,0,0.7573969960212708,0.9239060299429459,32.096399925649166,TP
Ãngulo leve,KKM-5464.png,dataset_alpr,1,0,0,0.778211772441864,0.8953816068338131,32.15069998987019,TP
Ãngulo leve,GPR-8494.png,dataset_publico_placas_smallfar,1,0,0,0.7511069178581238,0.9366404761442894,33.73919997829944,TP
Ãngulo leve,EMS-9781.png,dataset_alpr,1,0,0,0.6830852627754211,0.9219620643282158,32.43720007594675,TP
Ãngulo leve,VIT-3664.png,dataset_alpr,1,0,0,0.6759499907493591,0.9343224724490147,32.19549998175353,TP
Ãngulo leve,NOU-0570.png,dataset_alpr,1,0,0,0.7047569155693054,0.9220363393459494,32.355699921026826,TP
Ãngulo leve,VVR-1125.png,dataset_alpr,1,0,0,0.6961168646812439,0.9443492887152485,32.31509996112436,TP
Ãngulo leve,MAS-1454.png,dataset_alpr,1,0,0,0.7226659655570984,0.9061290529408184,33.1565000815317,TP
Ãngulo leve,VBP-3337.png,dataset_alpr,1,0,0,0.6447392106056213,0.9432024770155528,157.18360000755638,TP
Ãngulo leve,PQD-7159.png,dataset_alpr,1,0,0,0.6996440887451172,0.9380437817746802,16.376500017940998,TP
Ãngulo leve,NMW-2366.png,dataset_alpr,1,0,0,0.6915860176086426,0.9240949798775439,22.05060003325343,TP
Ãngulo leve,GMS-9340.png,dataset_alpr,1,0,0,0.723253071308136,0.9225223224052417,10.916100000031292,TP
Ãngulo leve,NYB-1266.png,dataset_alpr,1,0,0,0.6791878342628479,0.9349182716176183,10.824800003319979,TP
Ãngulo leve,PGM-1741.png,dataset_alpr,1,0,0,0.7202887535095215,0.9088704643202936,11.032199952751398,TP
Ãngulo leve,WEJ-9061.png,dataset_alpr,1,0,0,0.7258176803588867,0.9026574246566067,11.100600007921457,TP
Ãngulo leve,QRW-5957.png,dataset_alpr,1,0,0,0.668262779712677,0.9177908314827709,12.398899998515844,TP
Ãngulo leve,ZBX-7988.png,dataset_alpr,1,0,0,0.7250860929489136,0.9428758969224683,10.663699940778315,TP
Ãngulo leve,QEU-6445.png,dataset_alpr,1,0,0,0.6977989077568054,0.9095262158092821,14.019499998539686,TP
Ãngulo leve,PKA-4514.png,dataset_alpr,1,0,0,0.6510164141654968,0.9185594872640346,12.220700038596988,TP
Ãngulo leve,PJK-8779.png,dataset_alpr,1,0,0,0.6884770393371582,0.9170976470235358,31.206800020299852,TP
Ãngulo leve,MEI-0411.png,dataset_alpr,1,0,0,0.5711082220077515,0.9070692065184809,32.15099999215454,TP
Ãngulo leve,OVK-5568.png,dataset_alpr,1,0,0,0.6465229988098145,0.9349377020866528,32.118999981321394,TP
Ãngulo leve,RPD-0947.png,dataset_alpr,1,0,0,0.7456544637680054,0.9051657118861041,32.20140002667904,TP
Ãngulo leve,CC-2448.png,dataset_alpr,1,0,0,0.6695519685745239,0.9460684767417051,32.53459988627583,TP
Ãngulo leve,ZMC-1188.png,dataset_alpr,1,0,0,0.710035502910614,0.9192143933793815,32.19719999469817,TP
Ãngulo leve,FQU-7021.png,dataset_alpr,1,0,0,0.6895177960395813,0.9175304046667158,32.290700008161366,TP
Ãngulo leve,YLW-5720.png,dataset_alpr,1,0,0,0.7100288271903992,0.923553241445294,33.65300002042204,TP
Ãngulo leve,UGD-8342.png,dataset_alpr,1,0,0,0.7121387124061584,0.9096531331281221,32.18940005172044,TP
Ãngulo leve,FJK-7300.png,dataset_alpr,1,0,0,0.5541594624519348,0.9210053113883647,32.13780000805855,TP
Ãngulo leve,HMI-5276.png,dataset_alpr,1,0,0,0.5852523446083069,0.924915805706157,32.725999946706,TP
Ãngulo leve,DNS-7083.png,dataset_alpr,1,0,0,0.6125068068504333,0.9200263829532686,32.37929998431355,TP
Ãngulo leve,MXM-4350.png,dataset_alpr,1,0,0,0.7346712350845337,0.9005232791495493,32.10449998732656,TP
Ãngulo leve,QP9LF0o7CJ415550258_smallboost_30_2.jpg,dataset_publico_placas_smallfar,1,0,0,0.7513791918754578,0.7014621102781425,62.07499990705401,TP
Ãngulo leve,YPE-1428.png,dataset_alpr,1,0,0,0.5763232707977295,0.9399121765840805,36.55269998125732,TP
Ãngulo leve,BQG-1446.png,dataset_alpr,1,0,0,0.7150885462760925,0.9398278443045921,32.9125999705866,TP
Ãngulo leve,HBO-3601.png,dataset_alpr,1,0,0,0.7121971845626831,0.9045904731365263,32.19669999089092,TP
Ãngulo leve,OI-6511.png,dataset_alpr,1,0,0,0.7103623151779175,0.9320344993570266,32.12019999045879,TP
Ãngulo leve,HDN-4679.png,dataset_publico_placas,1,0,0,0.6137104630470276,0.9266917993758431,34.01599999051541,TP
Ãngulo leve,LIR-5359.png,dataset_alpr,1,0,0,0.5427935123443604,0.9173075602529046,32.981500029563904,TP
Ãngulo leve,UCC-1523.png,dataset_alpr,1,0,0,0.5986970663070679,0.9268925906527866,32.055299961939454,TP
Ãngulo leve,MRF-1754.png,dataset_alpr,1,0,0,0.7437601089477539,0.900313521045327,32.14070003014058,TP
Ãngulo leve,WWN-3801.png,dataset_alpr,1,0,0,0.7408058047294617,0.9078539434448811,34.36249995138496,TP
Ãngulo leve,IMF-3227.png,dataset_alpr,1,0,0,0.7102182507514954,0.9059992514768369,32.25719998590648,TP
Ãngulo leve,JTI-2336.png,dataset_alpr,1,0,0,0.6267997026443481,0.928514961335417,32.682200078852475,TP
Ãngulo leve,XUP-0168.png,dataset_alpr,1,0,0,0.7217575907707214,0.9542585102946431,32.848000060766935,TP
Ãngulo leve,APT-3438.png,dataset_alpr,1,0,0,0.5263214707374573,0.9065552518907052,32.273500110022724,TP
Ãngulo leve,GZG-8614.png,dataset_alpr,1,0,0,0.6577138900756836,0.9187020707207282,32.28839999064803,TP
Ãngulo leve,CSR-1846.png,dataset_alpr,1,0,0,0.700127363204956,0.9486060243799909,32.299699960276484,TP
Ãngulo leve,ROS-6451.png,dataset_alpr,1,0,0,0.705880880355835,0.9205232091143382,32.3600999545306,TP
Ãngulo leve,MAW-7634.png,dataset_alpr,1,0,0,0.6787833571434021,0.9150382729758365,32.099499949254096,TP
Ãngulo leve,OBT 2357.png,dataset_alpr,1,0,0,0.654215931892395,0.9219569021661375,32.015200005844235,TP
Ãngulo leve,LIT-3786.png,dataset_alpr,1,0,0,0.5852762460708618,0.9197166151198352,32.2732999920845,TP
Ãngulo leve,ZCL-8879.png,dataset_alpr,1,0,0,0.5599525570869446,0.9240198178881626,32.19499997794628,TP
Ãngulo leve,IKQ-9685.png,dataset_alpr,1,0,0,0.7249431014060974,0.9492868006561367,32.13919990230352,TP
Ãngulo leve,SDP-3919.png,dataset_alpr,1,0,0,0.6058507561683655,0.9236096120378575,32.11380005814135,TP
Ãngulo leve,captura01021.png,dataset_publico_placas,1,0,0,0.22186459600925446,0.8584650814290594,49.90610003005713,TP
Ãngulo leve,XHW-0507.png,dataset_alpr,1,0,0,0.718584418296814,0.9346369046223857,32.75829995982349,TP
Ãngulo leve,NGH-1984.png,dataset_alpr,1,0,0,0.8122910261154175,0.8984524116645103,32.11169992573559,TP
Ãngulo leve,CWL-7744.png,dataset_alpr,1,0,0,0.6069103479385376,0.9304675376996696,32.45549998246133,TP
Ãngulo leve,PDC-7812.png,dataset_alpr,1,0,0,0.6394433379173279,0.9296987277886761,33.59520004596561,TP
Ãngulo leve,QWX-1247.png,dataset_alpr,1,0,0,0.6369571089744568,0.943023016725015,33.92479999456555,TP
Ãngulo leve,AT-7714.png,dataset_alpr,1,0,0,0.7164495587348938,0.9352071173763222,32.18149999156594,TP
Ãngulo leve,PUD-1511.png,dataset_alpr,1,0,0,0.5692045092582703,0.9381349275318789,33.67939998861402,TP
Ãngulo leve,PDB-7894.png,dataset_alpr,1,0,0,0.6969290971755981,0.9386195966385404,32.13890001643449,TP
Ãngulo leve,NOB-0974.png,dataset_alpr,1,0,0,0.724820613861084,0.918074145087593,32.28460007812828,TP
Ãngulo leve,FPM-4642.png,dataset_alpr,1,0,0,0.6669552326202393,0.9068665003836246,32.19960001297295,TP
Ãngulo leve,FTF-9082.png,dataset_alpr,1,0,0,0.6559966206550598,0.9175759150062281,38.475300068967044,TP
Ãngulo leve,SNU-4748.png,dataset_alpr,1,0,0,0.6855415105819702,0.9136497337988191,31.95360000245273,TP
Ãngulo leve,IUJ-9326.png,dataset_alpr,1,0,0,0.7194748520851135,0.9196011438279124,32.70490001887083,TP
Ãngulo leve,YTG-7987.png,dataset_alpr,1,0,0,0.6966907382011414,0.9118112038595717,32.083299942314625,TP
Ãngulo leve,IES-7282.png,dataset_publico_placas,1,0,0,0.6989604830741882,0.9602789372922036,32.22100005950779,TP
Ãngulo leve,DQE-1612.png,dataset_alpr,1,0,0,0.7316299080848694,0.9416408708857464,32.15730004012585,TP
Ãngulo leve,QUV-6205.png,dataset_alpr,1,0,0,0.773897111415863,0.9169724177282468,32.72889996878803,TP
Ãngulo leve,ORV-6865.png,dataset_alpr,1,0,0,0.7500374913215637,0.9090474140697246,32.28269994724542,TP
Ãngulo leve,YWV-4586.png,dataset_alpr,1,0,0,0.6867575645446777,0.9328481313082364,32.53119997680187,TP
Ãngulo leve,PCG-9502.png,dataset_alpr,1,0,0,0.7690351605415344,0.8968154181737772,34.01419997680932,TP
Ãngulo leve,AFV-5246.png,dataset_alpr,1,0,0,0.6582553386688232,0.9076528764418893,32.787300064228475,TP
Ãngulo leve,ICE-2379.png,dataset_alpr,1,0,0,0.6681593656539917,0.9364479024950085,32.25029993336648,TP
Ãngulo leve,QNT-5427.png,dataset_alpr,1,0,0,0.6710492372512817,0.9077473735408245,33.05889992043376,TP
Ãngulo leve,CWV-4115.png,dataset_alpr,1,0,0,0.611822783946991,0.9416061014442035,32.24850003607571,TP
